ECG,X,Y,Z,Timestamp
369,0.24,-9.30,-1.37,2024-01-20 15:15:52.489
290,0.24,-9.34,-1.41,2024-01-20 15:15:52.556
307,0.20,-9.30,-1.33,2024-01-20 15:15:52.589
404,0.24,-9.34,-1.41,2024-01-20 15:15:52.623
404,0.24,-9.30,-1.37,2024-01-20 15:15:52.689
400,0.20,-9.30,-1.37,2024-01-20 15:15:52.723
301,0.24,-9.30,-1.37,2024-01-20 15:15:52.756
308,0.27,-9.30,-1.41,2024-01-20 15:15:52.822
12,0.24,-9.34,-1.33,2024-01-20 15:15:52.856
331,0.20,-9.34,-1.37,2024-01-20 15:15:52.889
391,0.31,-9.30,-1.41,2024-01-20 15:15:52.955
381,0.27,-9.34,-1.37,2024-01-20 15:15:52.989
287,0.20,-9.26,-1.37,2024-01-20 15:15:53.022
285,0.27,-9.34,-1.45,2024-01-20 15:15:53.088
334,0.24,-9.38,-1.33,2024-01-20 15:15:53.122
357,0.16,-9.34,-1.29,2024-01-20 15:15:53.155
371,0.35,-9.34,-1.45,2024-01-20 15:15:53.188
335,0.20,-9.30,-1.49,2024-01-20 15:15:53.255
273,0.24,-9.34,-1.33,2024-01-20 15:15:53.289
360,0.16,-9.34,-1.33,2024-01-20 15:15:53.321
383,0.20,-9.26,-1.41,2024-01-20 15:15:53.387
468,0.27,-9.34,-1.33,2024-01-20 15:15:53.421
407,0.20,-9.30,-1.33,2024-01-20 15:15:53.454
94,0.24,-9.30,-1.41,2024-01-20 15:15:53.521
127,0.20,-9.34,-1.37,2024-01-20 15:15:53.554
246,0.20,-9.34,-1.41,2024-01-20 15:15:53.587
547,0.27,-9.34,-1.29,2024-01-20 15:15:53.654
657,0.24,-9.34,-1.37,2024-01-20 15:15:53.687
660,0.24,-9.34,-1.37,2024-01-20 15:15:53.720
660,0.31,-9.34,-1.33,2024-01-20 15:15:53.754
649,0.20,-9.30,-1.37,2024-01-20 15:15:53.821
504,0.24,-9.34,-1.41,2024-01-20 15:15:53.854
316,0.27,-9.30,-1.41,2024-01-20 15:15:53.887
303,0.24,-9.41,-1.33,2024-01-20 15:15:53.954
180,0.20,-9.38,-1.45,2024-01-20 15:15:53.987
50,0.24,-9.30,-1.41,2024-01-20 15:15:54.019
107,0.20,-9.30,-1.33,2024-01-20 15:15:54.086
187,0.20,-9.26,-1.37,2024-01-20 15:15:54.120
281,0.27,-9.30,-1.45,2024-01-20 15:15:54.153
252,0.20,-9.30,-1.33,2024-01-20 15:15:54.220
162,0.20,-9.30,-1.41,2024-01-20 15:15:54.253
148,0.31,-9.34,-1.37,2024-01-20 15:15:54.286
228,0.24,-9.30,-1.37,2024-01-20 15:15:54.353
235,0.27,-9.38,-1.37,2024-01-20 15:15:54.386
289,0.24,-9.30,-1.37,2024-01-20 15:15:54.419
209,0.24,-9.38,-1.37,2024-01-20 15:15:54.453
564,0.24,-9.34,-1.37,2024-01-20 15:15:54.519
158,0.20,-9.30,-1.33,2024-01-20 15:15:54.552
311,0.24,-9.30,-1.37,2024-01-20 15:15:54.586
404,0.24,-9.30,-1.41,2024-01-20 15:15:54.652
326,0.24,-9.30,-1.41,2024-01-20 15:15:54.685
275,0.27,-9.41,-1.37,2024-01-20 15:15:54.719
294,0.27,-9.38,-1.41,2024-01-20 15:15:54.785
335,0.24,-9.34,-1.37,2024-01-20 15:15:54.818
382,0.24,-9.38,-1.37,2024-01-20 15:15:54.852
356,0.24,-9.34,-1.29,2024-01-20 15:15:54.918
293,0.24,-9.30,-1.37,2024-01-20 15:15:54.952
282,0.24,-9.30,-1.37,2024-01-20 15:15:54.985
322,0.24,-9.34,-1.37,2024-01-20 15:15:55.051
374,0.27,-9.30,-1.37,2024-01-20 15:15:55.085
388,0.20,-9.41,-1.37,2024-01-20 15:15:55.118
345,0.24,-9.30,-1.41,2024-01-20 15:15:55.152
306,0.24,-9.34,-1.29,2024-01-20 15:15:55.217
305,0.24,-9.30,-1.37,2024-01-20 15:15:55.251
361,0.27,-9.38,-1.41,2024-01-20 15:15:55.284
389,0.24,-9.30,-1.37,2024-01-20 15:15:55.350
150,0.24,-9.34,-1.41,2024-01-20 15:15:55.384
284,0.20,-9.34,-1.37,2024-01-20 15:15:55.418
303,0.24,-9.30,-1.33,2024-01-20 15:15:55.484
361,0.20,-9.34,-1.41,2024-01-20 15:15:55.517
405,0.27,-9.38,-1.41,2024-01-20 15:15:55.550
411,0.27,-9.30,-1.37,2024-01-20 15:15:55.616
336,0.20,-9.30,-1.37,2024-01-20 15:15:55.650
280,0.27,-9.34,-1.41,2024-01-20 15:15:55.683
312,0.20,-9.34,-1.37,2024-01-20 15:15:55.750
358,0.24,-9.34,-1.37,2024-01-20 15:15:55.784
390,0.24,-9.34,-1.37,2024-01-20 15:15:55.817
342,0.24,-9.34,-1.41,2024-01-20 15:15:55.850
255,0.24,-9.34,-1.33,2024-01-20 15:15:55.917
289,0.24,-9.34,-1.41,2024-01-20 15:15:55.950
342,0.24,-9.34,-1.33,2024-01-20 15:15:55.983
380,0.24,-9.38,-1.37,2024-01-20 15:15:56.049
397,0.20,-9.34,-1.41,2024-01-20 15:15:56.083
277,0.27,-9.34,-1.41,2024-01-20 15:15:56.116
279,0.24,-9.38,-1.37,2024-01-20 15:15:56.182
304,0.24,-9.34,-1.37,2024-01-20 15:15:56.216
661,0.24,-9.38,-1.37,2024-01-20 15:15:56.249
344,0.24,-9.34,-1.41,2024-01-20 15:15:56.316
353,0.24,-9.30,-1.37,2024-01-20 15:15:56.348
279,0.24,-9.34,-1.37,2024-01-20 15:15:56.382
301,0.24,-9.30,-1.33,2024-01-20 15:15:56.448
372,0.20,-9.34,-1.41,2024-01-20 15:15:56.482
376,0.27,-9.38,-1.41,2024-01-20 15:15:56.515
386,0.27,-9.41,-1.41,2024-01-20 15:15:56.549
293,0.24,-9.34,-1.37,2024-01-20 15:15:56.615
273,0.27,-9.30,-1.37,2024-01-20 15:15:56.648
315,0.24,-9.34,-1.33,2024-01-20 15:15:56.682
370,0.24,-9.34,-1.45,2024-01-20 15:15:56.748
391,0.27,-9.38,-1.37,2024-01-20 15:15:56.781
322,0.24,-9.34,-1.41,2024-01-20 15:15:56.815
259,0.27,-9.38,-1.41,2024-01-20 15:15:56.881
286,0.24,-9.34,-1.41,2024-01-20 15:15:56.915
380,0.20,-9.30,-1.37,2024-01-20 15:15:56.949
371,0.27,-9.34,-1.37,2024-01-20 15:15:57.014
364,0.24,-9.38,-1.41,2024-01-20 15:15:57.047
278,0.24,-9.34,-1.33,2024-01-20 15:15:57.081
393,0.20,-9.38,-1.37,2024-01-20 15:15:57.147
120,0.24,-9.34,-1.33,2024-01-20 15:15:57.181
374,0.20,-9.34,-1.37,2024-01-20 15:15:57.215
377,0.27,-9.34,-1.41,2024-01-20 15:15:57.247
333,0.20,-9.34,-1.37,2024-01-20 15:15:57.314
294,0.24,-9.34,-1.33,2024-01-20 15:15:57.347
287,0.24,-9.38,-1.41,2024-01-20 15:15:57.380
363,0.27,-9.34,-1.33,2024-01-20 15:15:57.447
388,0.24,-9.30,-1.41,2024-01-20 15:15:57.480
360,0.24,-9.34,-1.29,2024-01-20 15:15:57.513
281,0.24,-9.38,-1.41,2024-01-20 15:15:57.580
288,0.24,-9.34,-1.37,2024-01-20 15:15:57.613
299,0.24,-9.34,-1.37,2024-01-20 15:15:57.646
368,0.20,-9.34,-1.41,2024-01-20 15:15:57.713
388,0.24,-9.34,-1.33,2024-01-20 15:15:57.746
396,0.24,-9.34,-1.37,2024-01-20 15:15:57.780
307,0.20,-9.38,-1.37,2024-01-20 15:15:57.845
324,0.20,-9.30,-1.41,2024-01-20 15:15:57.879
341,0.24,-9.34,-1.33,2024-01-20 15:15:57.913
658,0.27,-9.38,-1.41,2024-01-20 15:15:57.946
223,0.27,-9.34,-1.37,2024-01-20 15:15:58.012
280,0.24,-9.34,-1.37,2024-01-20 15:15:58.046
304,0.27,-9.34,-1.41,2024-01-20 15:15:58.079
330,0.27,-9.34,-1.37,2024-01-20 15:15:58.146
373,0.24,-9.34,-1.37,2024-01-20 15:15:58.179
360,0.16,-9.26,-1.33,2024-01-20 15:15:58.212
321,0.27,-9.30,-1.41,2024-01-20 15:15:58.279
280,0.24,-9.34,-1.37,2024-01-20 15:15:58.312
296,0.24,-9.34,-1.37,2024-01-20 15:15:58.345
325,0.31,-9.41,-1.37,2024-01-20 15:15:58.412
355,0.27,-9.34,-1.45,2024-01-20 15:15:58.445
357,0.20,-9.26,-1.33,2024-01-20 15:15:58.479
243,0.24,-9.38,-1.49,2024-01-20 15:15:58.545
276,0.27,-9.14,-1.26,2024-01-20 15:15:58.578
325,0.24,-9.45,-1.29,2024-01-20 15:15:58.611
330,0.24,-9.34,-1.41,2024-01-20 15:15:58.645
376,0.24,-9.38,-1.33,2024-01-20 15:15:58.712
287,0.20,-9.30,-1.37,2024-01-20 15:15:58.745
658,0.24,-9.38,-1.37,2024-01-20 15:15:58.778
293,0.27,-9.34,-1.41,2024-01-20 15:15:58.844
334,0.20,-9.30,-1.37,2024-01-20 15:15:58.877
384,0.24,-9.34,-1.37,2024-01-20 15:15:58.911
333,0.27,-9.38,-1.49,2024-01-20 15:15:58.978
274,0.27,-9.34,-1.37,2024-01-20 15:15:59.011
269,0.12,-9.18,-1.33,2024-01-20 15:15:59.044
324,0.20,-9.34,-1.37,2024-01-20 15:15:59.110
340,0.31,-9.22,-1.37,2024-01-20 15:15:59.144
366,0.16,-9.30,-1.37,2024-01-20 15:15:59.177
268,0.24,-9.38,-1.33,2024-01-20 15:15:59.244
236,0.27,-9.30,-1.45,2024-01-20 15:15:59.277
245,0.24,-9.34,-1.45,2024-01-20 15:15:59.311
269,0.24,-9.26,-1.33,2024-01-20 15:15:59.344
259,0.20,-9.30,-1.41,2024-01-20 15:15:59.410
119,0.27,-9.38,-1.37,2024-01-20 15:15:59.443
0,0.31,-9.34,-1.37,2024-01-20 15:15:59.477
254,0.24,-9.34,-1.37,2024-01-20 15:15:59.543
185,0.27,-9.30,-1.37,2024-01-20 15:15:59.576
199,0.20,-9.30,-1.37,2024-01-20 15:15:59.610
649,0.24,-9.30,-1.41,2024-01-20 15:15:59.676
656,0.24,-9.30,-1.37,2024-01-20 15:15:59.710
531,0.24,-9.34,-1.45,2024-01-20 15:15:59.743
519,0.27,-9.34,-1.37,2024-01-20 15:15:59.809
659,0.20,-9.30,-1.37,2024-01-20 15:15:59.843
203,0.24,-9.30,-1.37,2024-01-20 15:15:59.876
254,0.20,-9.34,-1.41,2024-01-20 15:15:59.910
138,0.20,-9.34,-1.33,2024-01-20 15:15:59.976
337,0.24,-9.30,-1.49,2024-01-20 15:16:00.009
423,0.27,-9.18,-1.53,2024-01-20 15:16:00.042
516,0.27,-8.98,-1.29,2024-01-20 15:16:00.108
503,0.20,-9.65,-1.22,2024-01-20 15:16:00.142
487,0.27,-9.45,-1.41,2024-01-20 15:16:00.175
459,0.24,-9.22,-1.41,2024-01-20 15:16:00.242
296,0.24,-9.34,-1.22,2024-01-20 15:16:00.275
508,0.27,-9.34,-1.33,2024-01-20 15:16:00.308
278,0.24,-9.26,-1.49,2024-01-20 15:16:00.375
290,0.24,-9.34,-1.45,2024-01-20 15:16:00.409
177,0.24,-9.34,-1.29,2024-01-20 15:16:00.442
159,0.31,-9.18,-1.37,2024-01-20 15:16:00.508
156,0.27,-9.30,-1.41,2024-01-20 15:16:00.541
247,0.20,-9.30,-1.41,2024-01-20 15:16:00.575
271,0.20,-9.30,-1.33,2024-01-20 15:16:00.608
246,0.31,-9.30,-1.41,2024-01-20 15:16:00.674
115,0.20,-9.38,-1.41,2024-01-20 15:16:00.708
53,0.24,-9.30,-1.37,2024-01-20 15:16:00.741
245,0.24,-9.38,-1.41,2024-01-20 15:16:00.807
236,0.20,-9.34,-1.37,2024-01-20 15:16:00.841
309,0.31,-9.49,-1.41,2024-01-20 15:16:00.874
438,0.31,-9.18,-1.37,2024-01-20 15:16:00.940
375,0.24,-9.30,-1.41,2024-01-20 15:16:00.974
316,0.27,-9.30,-1.41,2024-01-20 15:16:01.007
580,0.27,-9.26,-1.41,2024-01-20 15:16:01.073
448,0.24,-9.34,-1.33,2024-01-20 15:16:01.107
405,0.24,-9.30,-1.33,2024-01-20 15:16:01.140
339,0.24,-8.94,-1.41,2024-01-20 15:16:01.174
402,0.27,-9.65,-1.37,2024-01-20 15:16:01.240
444,0.24,-9.18,-1.49,2024-01-20 15:16:01.273
534,0.27,-9.38,-1.45,2024-01-20 15:16:01.307
493,0.24,-9.22,-1.45,2024-01-20 15:16:01.373
387,0.24,-9.02,-1.29,2024-01-20 15:16:01.407
349,0.20,-9.26,-1.37,2024-01-20 15:16:01.440
358,0.27,-9.38,-1.41,2024-01-20 15:16:01.507
402,0.20,-9.22,-1.33,2024-01-20 15:16:01.540
438,0.39,-9.18,-1.33,2024-01-20 15:16:01.573
348,0.24,-9.02,-1.37,2024-01-20 15:16:01.639
298,0.20,-9.18,-1.37,2024-01-20 15:16:01.673
303,0.35,-9.30,-1.41,2024-01-20 15:16:01.707
610,0.31,-9.41,-1.45,2024-01-20 15:16:01.772
232,0.20,-9.38,-1.37,2024-01-20 15:16:01.806
377,0.24,-9.30,-1.37,2024-01-20 15:16:01.839
319,0.24,-9.41,-1.41,2024-01-20 15:16:01.873
329,0.24,-9.26,-1.37,2024-01-20 15:16:01.939
356,0.27,-9.34,-1.41,2024-01-20 15:16:01.973
365,0.24,-9.26,-1.45,2024-01-20 15:16:02.005
391,0.24,-9.34,-1.41,2024-01-20 15:16:02.072
315,0.27,-9.38,-1.41,2024-01-20 15:16:02.105
289,0.24,-9.38,-1.37,2024-01-20 15:16:02.138
274,0.24,-9.38,-1.37,2024-01-20 15:16:02.205
295,0.24,-9.38,-1.41,2024-01-20 15:16:02.238
331,0.24,-9.22,-1.37,2024-01-20 15:16:02.272
320,0.24,-9.30,-1.37,2024-01-20 15:16:02.338
263,0.24,-9.34,-1.37,2024-01-20 15:16:02.371
256,0.27,-9.02,-1.33,2024-01-20 15:16:02.405
296,0.31,-9.65,-1.29,2024-01-20 15:16:02.471
655,0.24,-9.41,-1.41,2024-01-20 15:16:02.505
379,0.24,-9.26,-1.33,2024-01-20 15:16:02.538
328,0.24,-9.61,-1.33,2024-01-20 15:16:02.571
309,0.31,-9.26,-1.41,2024-01-20 15:16:02.638
359,0.24,-9.22,-1.33,2024-01-20 15:16:02.671
404,0.24,-9.49,-1.41,2024-01-20 15:16:02.704
453,0.24,-9.34,-1.37,2024-01-20 15:16:02.771
399,0.27,-9.38,-1.41,2024-01-20 15:16:02.804
318,0.20,-9.30,-1.37,2024-01-20 15:16:02.837
319,0.20,-9.26,-1.29,2024-01-20 15:16:02.904
360,0.24,-9.30,-1.41,2024-01-20 15:16:02.936
377,0.24,-9.30,-1.37,2024-01-20 15:16:02.971
366,0.27,-9.34,-1.45,2024-01-20 15:16:03.037
282,0.24,-9.30,-1.33,2024-01-20 15:16:03.070
260,0.24,-9.34,-1.45,2024-01-20 15:16:03.103
333,0.24,-9.26,-1.33,2024-01-20 15:16:03.170
410,0.24,-9.34,-1.37,2024-01-20 15:16:03.203
372,0.20,-9.30,-1.37,2024-01-20 15:16:03.237
107,0.27,-9.34,-1.37,2024-01-20 15:16:03.270
304,0.20,-9.30,-1.45,2024-01-20 15:16:03.336
288,0.24,-9.34,-1.45,2024-01-20 15:16:03.369
379,0.20,-9.34,-1.41,2024-01-20 15:16:03.403
383,0.24,-9.34,-1.37,2024-01-20 15:16:03.469
346,0.27,-9.34,-1.41,2024-01-20 15:16:03.503
251,0.27,-9.30,-1.37,2024-01-20 15:16:03.536
179,0.24,-9.26,-1.33,2024-01-20 15:16:03.602
204,0.27,-9.34,-1.37,2024-01-20 15:16:03.636
377,0.27,-9.30,-1.37,2024-01-20 15:16:03.669
447,0.20,-9.30,-1.37,2024-01-20 15:16:03.736
251,0.24,-9.34,-1.37,2024-01-20 15:16:03.769
252,0.20,-9.34,-1.41,2024-01-20 15:16:03.802
224,0.27,-9.30,-1.33,2024-01-20 15:16:03.869
410,0.24,-9.34,-1.41,2024-01-20 15:16:03.902
441,0.27,-9.38,-1.29,2024-01-20 15:16:03.935
349,0.16,-9.38,-1.45,2024-01-20 15:16:03.969
236,0.31,-9.34,-1.45,2024-01-20 15:16:04.035
212,0.27,-9.38,-1.41,2024-01-20 15:16:04.068
198,0.20,-9.34,-1.26,2024-01-20 15:16:04.101
290,0.24,-9.34,-1.29,2024-01-20 15:16:04.168
420,0.27,-9.34,-1.49,2024-01-20 15:16:04.201
660,0.24,-9.30,-1.41,2024-01-20 15:16:04.234
217,0.24,-9.34,-1.29,2024-01-20 15:16:04.301
156,0.20,-9.26,-1.41,2024-01-20 15:16:04.334
238,0.27,-9.34,-1.41,2024-01-20 15:16:04.368
354,0.27,-9.34,-1.33,2024-01-20 15:16:04.434
402,0.20,-9.30,-1.41,2024-01-20 15:16:04.467
311,0.31,-9.22,-1.37,2024-01-20 15:16:04.501
308,0.24,-9.30,-1.45,2024-01-20 15:16:04.567
292,0.20,-9.06,-1.41,2024-01-20 15:16:04.601
350,0.24,-9.14,-1.37,2024-01-20 15:16:04.634
393,0.20,-9.38,-1.41,2024-01-20 15:16:04.667
321,0.27,-9.38,-1.41,2024-01-20 15:16:04.734
286,0.27,-9.61,-1.29,2024-01-20 15:16:04.767
309,0.24,-9.30,-1.33,2024-01-20 15:16:04.800
349,0.24,-9.26,-1.37,2024-01-20 15:16:04.867
415,0.20,-9.30,-1.33,2024-01-20 15:16:04.900
361,0.27,-9.38,-1.33,2024-01-20 15:16:04.934
276,0.24,-9.30,-1.41,2024-01-20 15:16:05.000
256,0.24,-9.34,-1.37,2024-01-20 15:16:05.033
307,0.24,-9.26,-1.41,2024-01-20 15:16:05.067
311,0.24,-9.34,-1.41,2024-01-20 15:16:05.133
340,0.27,-9.34,-1.37,2024-01-20 15:16:05.166
265,0.20,-9.34,-1.41,2024-01-20 15:16:05.199
255,0.24,-9.30,-1.37,2024-01-20 15:16:05.265
119,0.24,-9.38,-1.33,2024-01-20 15:16:05.300
394,0.24,-9.34,-1.37,2024-01-20 15:16:05.333
377,0.24,-9.30,-1.41,2024-01-20 15:16:05.366
395,0.20,-9.38,-1.33,2024-01-20 15:16:05.432
396,0.24,-9.30,-1.37,2024-01-20 15:16:05.466
376,0.24,-9.34,-1.45,2024-01-20 15:16:05.499
374,0.20,-9.30,-1.41,2024-01-20 15:16:05.566
405,0.24,-9.34,-1.29,2024-01-20 15:16:05.599
380,0.27,-9.34,-1.33,2024-01-20 15:16:05.632
297,0.27,-9.34,-1.37,2024-01-20 15:16:05.699
288,0.24,-9.34,-1.41,2024-01-20 15:16:05.732
292,0.24,-9.38,-1.41,2024-01-20 15:16:05.765
345,0.24,-9.22,-1.37,2024-01-20 15:16:05.831
400,0.20,-9.30,-1.37,2024-01-20 15:16:05.865
331,0.20,-9.30,-1.41,2024-01-20 15:16:05.898
284,0.27,-9.49,-1.41,2024-01-20 15:16:05.965
297,0.27,-9.30,-1.37,2024-01-20 15:16:05.998
334,0.24,-9.30,-1.37,2024-01-20 15:16:06.032
418,0.27,-9.34,-1.33,2024-01-20 15:16:06.065
374,0.27,-9.34,-1.45,2024-01-20 15:16:06.130
281,0.24,-9.38,-1.37,2024-01-20 15:16:06.165
262,0.27,-9.30,-1.37,2024-01-20 15:16:06.197
345,0.20,-9.34,-1.33,2024-01-20 15:16:06.264
114,0.24,-9.30,-1.37,2024-01-20 15:16:06.297
398,0.24,-9.34,-1.33,2024-01-20 15:16:06.331
382,0.20,-9.30,-1.37,2024-01-20 15:16:06.397
270,0.20,-9.30,-1.41,2024-01-20 15:16:06.430
337,0.24,-9.38,-1.37,2024-01-20 15:16:06.464
370,0.24,-9.34,-1.33,2024-01-20 15:16:06.530
382,0.24,-9.34,-1.41,2024-01-20 15:16:06.563
330,0.24,-9.34,-1.33,2024-01-20 15:16:06.597
242,0.24,-9.38,-1.41,2024-01-20 15:16:06.663
266,0.39,-9.34,-1.33,2024-01-20 15:16:06.697
284,0.27,-9.41,-1.41,2024-01-20 15:16:06.730
373,0.24,-9.38,-1.45,2024-01-20 15:16:06.764
363,0.24,-9.02,-1.37,2024-01-20 15:16:06.830
305,0.27,-9.34,-1.41,2024-01-20 15:16:06.863
242,0.24,-9.18,-1.37,2024-01-20 15:16:06.896
309,0.20,-9.41,-1.37,2024-01-20 15:16:06.963
346,0.31,-9.34,-1.41,2024-01-20 15:16:06.997
394,0.27,-9.49,-1.37,2024-01-20 15:16:07.030
356,0.31,-9.57,-1.41,2024-01-20 15:16:07.096
286,0.27,-9.45,-1.37,2024-01-20 15:16:07.130
300,0.24,-9.30,-1.41,2024-01-20 15:16:07.163
275,0.24,-9.38,-1.37,2024-01-20 15:16:07.229
506,0.24,-9.34,-1.37,2024-01-20 15:16:07.262
183,0.24,-9.34,-1.37,2024-01-20 15:16:07.296
356,0.24,-9.30,-1.37,2024-01-20 15:16:07.362
339,0.24,-9.30,-1.33,2024-01-20 15:16:07.396
336,0.35,-9.41,-1.33,2024-01-20 15:16:07.429
356,0.20,-9.26,-1.41,2024-01-20 15:16:07.462
428,0.24,-9.30,-1.37,2024-01-20 15:16:07.528
410,0.24,-9.41,-1.41,2024-01-20 15:16:07.562
282,0.24,-9.41,-1.45,2024-01-20 15:16:07.595
215,0.24,-9.26,-1.33,2024-01-20 15:16:07.662
324,0.24,-9.34,-1.45,2024-01-20 15:16:07.695
424,0.31,-9.38,-1.37,2024-01-20 15:16:07.728
395,0.31,-9.57,-1.41,2024-01-20 15:16:07.795
300,0.27,-9.26,-1.37,2024-01-20 15:16:07.828
308,0.27,-9.38,-1.37,2024-01-20 15:16:07.861
327,0.24,-9.30,-1.37,2024-01-20 15:16:07.928
324,0.24,-9.34,-1.33,2024-01-20 15:16:07.961
416,0.27,-9.22,-1.29,2024-01-20 15:16:07.994
295,0.24,-9.30,-1.41,2024-01-20 15:16:08.061
277,0.27,-9.30,-1.37,2024-01-20 15:16:08.094
293,0.24,-9.10,-1.33,2024-01-20 15:16:08.127
305,0.24,-9.26,-1.37,2024-01-20 15:16:08.161
377,0.20,-9.30,-1.37,2024-01-20 15:16:08.227
370,0.24,-9.10,-1.53,2024-01-20 15:16:08.261
659,0.24,-9.14,-1.33,2024-01-20 15:16:08.294
235,0.24,-9.30,-1.41,2024-01-20 15:16:08.361
300,0.31,-9.38,-1.37,2024-01-20 15:16:08.394
373,0.24,-9.26,-1.37,2024-01-20 15:16:08.427
402,0.27,-9.41,-1.37,2024-01-20 15:16:08.493
338,0.27,-9.26,-1.41,2024-01-20 15:16:08.527
285,0.27,-9.34,-1.37,2024-01-20 15:16:08.560
283,0.27,-9.38,-1.37,2024-01-20 15:16:08.627
289,0.27,-9.30,-1.33,2024-01-20 15:16:08.660
384,0.24,-9.34,-1.33,2024-01-20 15:16:08.693
350,0.27,-9.38,-1.37,2024-01-20 15:16:08.760
282,0.27,-9.34,-1.29,2024-01-20 15:16:08.793
259,0.24,-9.26,-1.33,2024-01-20 15:16:08.827
314,0.24,-9.38,-1.41,2024-01-20 15:16:08.860
355,0.24,-9.34,-1.33,2024-01-20 15:16:08.926
396,0.24,-9.10,-1.41,2024-01-20 15:16:08.959
320,0.20,-9.34,-1.33,2024-01-20 15:16:08.992
274,0.24,-9.34,-1.41,2024-01-20 15:16:09.059
329,0.24,-8.87,-1.41,2024-01-20 15:16:09.093
375,0.20,-9.26,-1.33,2024-01-20 15:16:09.126
435,0.27,-9.26,-1.33,2024-01-20 15:16:09.192
395,0.27,-9.57,-1.33,2024-01-20 15:16:09.226
288,0.24,-9.34,-1.33,2024-01-20 15:16:09.259
272,0.24,-9.34,-1.41,2024-01-20 15:16:09.325
661,0.24,-9.30,-1.33,2024-01-20 15:16:09.359
353,0.24,-9.30,-1.37,2024-01-20 15:16:09.392
365,0.24,-9.34,-1.33,2024-01-20 15:16:09.458
296,0.24,-9.38,-1.37,2024-01-20 15:16:09.492
290,0.20,-9.38,-1.41,2024-01-20 15:16:09.525
317,0.24,-9.34,-1.41,2024-01-20 15:16:09.559
337,0.24,-9.34,-1.33,2024-01-20 15:16:09.625
384,0.20,-8.87,-1.33,2024-01-20 15:16:09.658
324,0.24,-9.22,-1.49,2024-01-20 15:16:09.692
265,0.24,-9.30,-1.37,2024-01-20 15:16:09.758
278,0.27,-9.34,-1.37,2024-01-20 15:16:09.792
307,0.20,-9.22,-1.49,2024-01-20 15:16:09.825
376,0.27,-9.38,-1.37,2024-01-20 15:16:09.890
377,0.20,-9.34,-1.33,2024-01-20 15:16:09.924
283,0.20,-9.34,-1.37,2024-01-20 15:16:09.958
256,0.20,-9.38,-1.37,2024-01-20 15:16:10.024
278,0.24,-9.30,-1.41,2024-01-20 15:16:10.058
341,0.24,-9.30,-1.37,2024-01-20 15:16:10.091
387,0.24,-9.38,-1.41,2024-01-20 15:16:10.157
358,0.20,-9.34,-1.41,2024-01-20 15:16:10.191
281,0.20,-9.34,-1.37,2024-01-20 15:16:10.223
260,0.20,-9.30,-1.33,2024-01-20 15:16:10.257
323,0.24,-9.30,-1.45,2024-01-20 15:16:10.324
408,0.27,-9.34,-1.41,2024-01-20 15:16:10.357
659,0.31,-9.38,-1.29,2024-01-20 15:16:10.390
288,0.20,-9.10,-1.29,2024-01-20 15:16:10.457
282,0.27,-9.30,-1.41,2024-01-20 15:16:10.490
288,0.27,-9.26,-1.37,2024-01-20 15:16:10.523
380,0.24,-9.49,-1.33,2024-01-20 15:16:10.590
413,0.24,-9.30,-1.45,2024-01-20 15:16:10.623
347,0.27,-9.10,-1.33,2024-01-20 15:16:10.657
298,0.20,-9.14,-1.33,2024-01-20 15:16:10.723
288,0.24,-9.30,-1.41,2024-01-20 15:16:10.756
343,0.24,-9.34,-1.45,2024-01-20 15:16:10.789
395,0.24,-9.30,-1.41,2024-01-20 15:16:10.856
368,0.24,-9.34,-1.37,2024-01-20 15:16:10.889
282,0.24,-9.30,-1.37,2024-01-20 15:16:10.922
278,0.24,-9.06,-1.41,2024-01-20 15:16:10.956
307,0.20,-9.34,-1.37,2024-01-20 15:16:11.022
371,0.24,-9.38,-1.37,2024-01-20 15:16:11.055
395,0.24,-9.34,-1.45,2024-01-20 15:16:11.089
321,0.20,-9.38,-1.33,2024-01-20 15:16:11.156
302,0.24,-9.34,-1.37,2024-01-20 15:16:11.189
288,0.20,-9.10,-1.45,2024-01-20 15:16:11.222
348,0.31,-9.26,-1.45,2024-01-20 15:16:11.289
405,0.24,-9.38,-1.37,2024-01-20 15:16:11.322
618,0.24,-9.38,-1.33,2024-01-20 15:16:11.355
136,0.27,-9.41,-1.41,2024-01-20 15:16:11.421
291,0.24,-9.34,-1.37,2024-01-20 15:16:11.455
596,0.24,-9.34,-1.41,2024-01-20 15:16:11.488
453,0.20,-9.34,-1.37,2024-01-20 15:16:11.554
440,0.27,-9.30,-1.41,2024-01-20 15:16:11.588
298,0.24,-9.34,-1.37,2024-01-20 15:16:11.622
305,0.24,-9.34,-1.37,2024-01-20 15:16:11.655
316,0.27,-9.38,-1.41,2024-01-20 15:16:11.721
355,0.24,-9.34,-1.33,2024-01-20 15:16:11.754
416,0.24,-9.26,-1.29,2024-01-20 15:16:11.787
321,0.24,-9.34,-1.33,2024-01-20 15:16:11.854
199,0.24,-9.34,-1.37,2024-01-20 15:16:11.887
229,0.24,-9.34,-1.37,2024-01-20 15:16:11.920
302,0.24,-9.34,-1.33,2024-01-20 15:16:11.987
350,0.24,-9.34,-1.37,2024-01-20 15:16:12.021
357,0.24,-9.30,-1.37,2024-01-20 15:16:12.054
292,0.24,-9.34,-1.37,2024-01-20 15:16:12.120
228,0.24,-9.30,-1.41,2024-01-20 15:16:12.154
